# col1                    col2        col3         col4     col5     col6     col7     col8     col9     col10    col11    col12    col13   col14   col15   col16   col17   col18   wmin   Starflag  
  EDCSNJ1138136-1137565   11.637104   -11.632362   24.027   23.268   22.696   23.834   23.027   22.504   23.725   22.904   22.5     0       0       0       0.98    0.98    0.98    0.0    0         
  EDCSNJ1138136-1137043   11.637102   -11.617871   25.906   25.383   24.476   25.582   25.341   24.244   25.269   25.194   24.026   0       0       0       0.92    0.96    0.96    0.3    0         
  EDCSNJ1138136-1136045   11.637102   -11.601247   24.144   23.865   23.378   23.381   23.084   22.599   23.271   22.935   22.432   3       3       3       0.03    0.03    0.03    0.63   0         
  EDCSNJ1138136-1135397   11.637099   -11.594366   24.458   23.335   22.01    23.925   22.814   21.523   23.761   22.664   21.372   2       2       2       0.92    0.06    0.36    0.9    0         
  EDCSNJ1138136-1131399   11.637099   -11.527756   25.701   25.473   25.108   25.23    24.973   24.883   24.847   24.675   24.646   0       0       0       0.95    0.95    0.87    0.5    0         
  EDCSNJ1138135-1133186   11.637095   -11.555159   25.492   25.0     24.279   25.218   24.669   23.905   24.839   24.298   23.666   0       0       0       0.95    0.97    0.97    0.99   0         
  EDCSNJ1138135-1137137   11.637091   -11.620485   23.169   22.483   21.999   22.91    22.192   21.711   22.85    22.151   21.671   0       0       0       0.98    0.72    0.95    0.19   0         
  EDCSNJ1138135-1132421   11.637092   -11.545014   25.394   25.249   25.363   25.317   25.165   25.59    25.321   25.254   25.267   0       0       0       0.95    0.95    0.66    0.99   0         
  EDCSNJ1138135-1135328   11.637091   -11.592451   22.533   21.808   21.236   21.702   21.007   20.498   21.535   20.839   20.346   0       0       0       0.03    0.03    0.03    0.99   0         
  EDCSNJ1138135-1133100   11.637091   -11.552788   26.321   25.846   24.951   25.748   25.343   24.399   25.163   24.69    24.015   0       0       0       0.5     0.88    0.74    0.99   0         
  EDCSNJ1138135-1131147   11.637091   -11.520759   25.919   25.203   24.647   25.902   25.156   24.206   26.135   25.114   24.07    3       3       3       0.86    0.96    0.95    0.38   0         
  EDCSNJ1138135-1134259   11.637088   -11.573857   25.094   24.93    24.598   24.761   24.598   24.192   24.752   24.544   24.262   0       0       0       0.97    0.94    0.73    0.99   0         
  EDCSNJ1138135-1134438   11.637086   -11.57883    20.439   20.083   19.688   19.756   19.356   18.949   19.562   19.142   18.726   2       2       2       0.04    0.04    0.03    0.99   0         
  EDCSNJ1138135-1131165   11.637084   -11.521257   25.339   24.256   22.823   25.051   23.944   22.621   24.613   23.642   22.477   3       3       3       0.95    0.97    0.98    0.4    1         
  EDCSNJ1138135-1137290   11.637078   -11.624726   26.042   25.858   25.361   25.615   25.586   25.175   25.319   25.495   24.687   0       0       0       0.8     0.7     0.54    0.0    0         
  EDCSNJ1138135-1131518   11.63708    -11.531044   27.934   26.722   25.105   28.164   25.801   24.342   29.603   25.308   23.8     0       0       0       0.49    0.36    0.68    0.5    0         
  EDCSNJ1138135-1137344   11.637074   -11.626209   23.149   22.76    22.301   22.436   22.033   21.564   22.279   21.892   21.41    0       0       0       0.03    0.03    0.03    0.0    0         
  EDCSNJ1138135-1132372   11.637074   -11.543679   26.718   26.031   24.955   26.37    25.531   24.675   25.955   25.088   24.284   0       0       0       0.58    0.67    0.87    0.99   0         
  EDCSNJ1138134-1136305   11.637069   -11.608481   24.103   23.264   22.444   23.886   23.066   22.262   23.822   23.009   22.22    2       2       2       0.98    0.98    0.98    0.49   0         
  EDCSNJ1138135-1132185   11.637071   -11.538482   25.177   24.098   23.303   24.915   23.863   23.024   24.543   23.661   22.939   3       3       3       0.96    0.96    0.98    0.79   0         
  EDCSNJ1138134-1133496   11.637069   -11.56378    21.769   20.533   19.62    21.357   20.106   19.204   21.187   19.948   19.052   0       0       0       0.73    0.46    0.57    0.99   0         
  EDCSNJ1138134-1133280   11.637066   -11.557783   28.198   27.254   24.993   26.874   26.528   24.896   26.186   26.028   24.781   0       0       0       0.45    0.43    0.79    0.99   0         
  EDCSNJ1138134-1135019   11.637062   -11.583854   24.66    23.904   22.965   24.254   23.507   22.579   24.193   23.413   22.544   0       0       0       0.25    0.03    0.06    0.99   0         
  EDCSNJ1138134-1132586   11.63706    -11.549622   24.919   24.751   24.472   24.812   24.605   24.452   24.81    24.515   24.62    0       0       0       0.96    0.97    0.95    0.99   0         
  EDCSNJ1138134-1134372   11.637059   -11.577011   25.097   24.66    24.075   24.624   24.184   23.551   24.363   23.981   23.371   3       3       3       0.96    0.96    0.89    0.99   0         
  EDCSNJ1138134-1131187   11.637059   -11.521873   25.536   25.08    24.614   24.981   24.661   23.992   24.592   24.359   23.716   2       2       2       0.94    0.98    0.93    0.43   0         
  EDCSNJ1138134-1133554   11.637057   -11.565387   24.679   24.247   23.725   24.151   23.669   23.189   24.007   23.408   22.963   3       3       3       0.98    0.24    0.41    0.99   0         
  EDCSNJ1138134-1131409   11.637056   -11.528033   25.382   24.901   24.325   25.212   24.728   24.215   25.022   24.492   24.073   0       0       0       0.95    0.96    0.96    0.5    0         
  EDCSNJ1138134-1136211   11.637053   -11.605854   23.445   22.775   22.27    23.13    22.442   21.963   23.121   22.418   21.936   0       0       0       0.64    0.17    0.29    0.5    0         
  EDCSNJ1138134-1135498   11.637052   -11.597155   26.095   25.773   25.234   25.529   25.2     24.923   25.219   24.822   24.647   0       0       0       0.57    0.8     0.74    0.81   0         
  EDCSNJ1138134-1136481   11.637051   -11.613364   27.611   26.498   25.435   27.851   27.103   25.672   26.809   26.358   25.023   0       0       0       0.5     0.44    0.57    0.48   0         
  EDCSNJ1138134-1131154   11.637054   -11.520941   24.525   24.256   24.028   24.491   24.134   23.782   24.558   24.008   23.722   3       3       3       0.97    0.98    0.96    0.39   0         
  EDCSNJ1138134-1133103   11.637051   -11.55286    26.309   25.724   25.218   25.696   25.073   24.919   25.451   24.777   24.681   0       0       0       0.56    0.83    0.62    0.99   0         
  EDCSNJ1138134-1132293   11.637045   -11.541471   23.776   23.105   22.387   23.523   22.797   22.112   23.486   22.752   22.091   0       0       0       0.98    0.79    0.96    0.9    0         
  EDCSNJ1138134-1136047   11.637043   -11.601293   22.993   22.152   21.304   22.848   21.999   21.161   22.78    21.956   21.114   3       3       3       0.98    0.98    0.98    0.63   1         
  EDCSNJ1138134-1134003   11.637043   -11.566748   26.341   24.913   22.853   26.81    24.885   22.747   26.968   24.726   22.728   0       0       0       0.88    0.97    0.98    1.0    1         
  EDCSNJ1138134-1133401   11.637043   -11.561136   24.517   24.237   23.82    24.195   23.89    23.488   24.182   23.857   23.433   0       0       0       0.97    0.06    0.04    0.99   0         
  EDCSNJ1138134-1131314   11.637042   -11.525386   27.536   27.939   26.052   28.508   99.0     26.915   28.583   99.0     26.968   0       0       0       0.62    0.4     0.48    0.5    0         
  EDCSNJ1138133-1135540   11.637039   -11.598332   25.304   25.128   25.198   25.129   24.952   25.605   24.966   24.863   25.21    0       0       0       0.96    0.95    0.81    0.77   0         
  EDCSNJ1138133-1133188   11.637041   -11.55523    25.32    24.562   23.904   25.09    24.214   23.53    25.09    24.17    23.433   0       0       0       0.96    0.98    0.98    0.99   0         
  EDCSNJ1138133-1132198   11.63704    -11.538827   24.982   24.106   23.682   24.289   23.455   23.124   24.099   23.291   23.049   2       2       2       0.91    0.03    0.03    0.81   0         
  EDCSNJ1138133-1135107   11.637037   -11.586311   22.117   21.315   20.511   22.013   21.177   20.377   21.992   21.155   20.353   0       0       0       0.98    0.99    0.99    0.99   1         
  EDCSNJ1138133-1134593   11.637037   -11.583134   26.333   25.669   25.215   26.688   25.721   25.226   26.79    25.843   25.745   0       0       0       0.76    0.92    0.76    0.99   0         
  EDCSNJ1138133-1136314   11.637031   -11.608718   25.489   24.925   24.267   25.247   24.675   23.96    25.009   24.465   23.719   3       3       3       0.95    0.98    0.98    0.49   0         
  EDCSNJ1138133-1131284   11.637032   -11.524556   28.406   27.057   25.761   99.0     99.0     25.61    27.322   99.0     25.053   0       0       0       0.49    0.49    0.5     0.5    0         
  EDCSNJ1138133-1136379   11.637028   -11.610518   24.567   23.354   22.34    24.386   23.159   22.158   24.428   23.17    22.145   0       0       0       0.98    0.98    0.98    0.5    0         
  EDCSNJ1138133-1133366   11.637028   -11.560171   25.924   25.312   24.824   25.744   25.267   24.985   25.616   25.124   24.72    0       0       0       0.9     0.95    0.95    0.99   0         
  EDCSNJ1138133-1137103   11.637026   -11.619528   25.551   25.285   24.812   25.042   24.861   24.19    24.783   24.695   24.103   0       0       0       0.95    0.96    0.96    0.21   0         
  EDCSNJ1138133-1134472   11.637015   -11.579776   22.525   22.791   22.232   22.285   22.428   21.871   22.218   22.331   21.734   3       3       3       0.98    0.93    0.97    0.99   0         
  EDCSNJ1138132-1136276   11.637006   -11.607675   25.198   24.397   23.716   25.097   24.281   23.597   25.074   24.198   23.619   0       0       0       0.96    0.98    0.97    0.5    0         
  EDCSNJ1138132-1135196   11.637006   -11.588766   25.74    24.886   24.356   25.528   24.809   24.35    25.419   24.7     24.377   0       0       0       0.94    0.97    0.95    0.99   0         
  EDCSNJ1138132-1133560   11.637006   -11.565544   22.689   22.384   21.965   22.53    22.175   21.754   22.491   22.122   21.688   3       3       3       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138132-1137239   11.637002   -11.623311   26.756   26.225   25.462   26.365   25.816   25.843   26.201   25.714   26.495   0       0       0       0.43    0.51    0.51    0.07   0         
  EDCSNJ1138132-1137087   11.637002   -11.619083   25.966   25.922   25.329   25.564   25.365   25.037   25.334   25.027   24.867   0       0       0       0.78    0.64    0.64    0.23   0         
  EDCSNJ1138132-1137463   11.636993   -11.629529   25.377   24.735   24.08    25.186   24.494   24.025   24.964   24.363   23.904   0       0       0       0.96    0.97    0.97    0.0    0         
  EDCSNJ1138132-1131556   11.636992   -11.532105   23.394   23.101   22.663   22.974   22.635   22.141   22.808   22.463   21.892   3       3       3       0.24    0.03    0.03    0.52   0         
  EDCSNJ1138131-1136331   11.636986   -11.609197   23.907   22.763   21.488   23.756   22.563   21.295   23.75    22.543   21.257   2       2       2       0.98    0.98    0.98    0.49   0         
  EDCSNJ1138131-1133334   11.636985   -11.559289   24.654   24.465   24.052   24.349   24.083   23.681   24.369   24.271   23.698   0       0       0       0.53    0.04    0.21    0.99   0         
  EDCSNJ1138131-1134146   11.636983   -11.570711   26.297   26.097   25.792   26.043   25.874   25.377   25.926   26.376   25.566   0       0       0       0.74    0.82    0.62    0.99   0         
  EDCSNJ1138131-1137417   11.636974   -11.628239   24.461   24.141   23.746   24.235   23.983   23.449   24.224   24.001   23.374   0       0       0       0.98    0.97    0.98    0.0    0         
  EDCSNJ1138131-1131439   11.636978   -11.528872   25.836   25.477   25.072   25.443   25.22    25.084   25.287   25.114   25.686   0       0       0       0.93    0.94    0.89    0.5    0         
  EDCSNJ1138131-1137492   11.63697    -11.630334   26.116   26.387   25.551   26.029   26.399   25.534   26.04    26.329   25.094   0       0       0       0.75    0.63    0.54    0.0    0         
  EDCSNJ1138131-1136080   11.636971   -11.60221    24.009   23.679   22.941   23.63    23.24    22.533   23.553   23.099   22.482   0       0       0       0.18    0.03    0.04    0.61   0         
  EDCSNJ1138131-1134575   11.636971   -11.582644   25.522   25.132   24.489   25.34    24.87    24.279   25.484   25.208   24.861   0       0       0       0.96    0.68    0.95    0.99   0         
  EDCSNJ1138131-1131212   11.636971   -11.522566   27.104   26.08    25.145   27.327   25.974   25.163   99.0     26.467   26.067   0       0       0       0.61    0.55    0.6     0.47   0         
  EDCSNJ1138131-1131378   11.63697    -11.527176   24.973   24.327   23.311   24.668   24.074   23.027   24.55    23.984   22.935   0       0       0       0.97    0.71    0.94    0.5    0         
  EDCSNJ1138130-1136479   11.636955   -11.613313   25.283   25.176   24.894   24.699   24.515   24.511   24.37    24.109   24.231   0       0       0       0.96    0.95    0.75    0.48   0         
  EDCSNJ1138130-1136499   11.636951   -11.613869   25.041   24.707   24.663   24.58    24.286   24.387   24.287   24.039   24.018   0       0       0       0.97    0.8     0.92    0.45   0         
  EDCSNJ1138130-1136166   11.636949   -11.604624   26.025   25.51    24.795   25.424   25.035   24.405   25.358   25.08    24.318   0       0       0       0.76    0.95    0.92    0.5    0         
  EDCSNJ1138130-1132345   11.636948   -11.542925   22.965   21.76    20.845   22.559   21.333   20.432   22.475   21.241   20.344   0       0       0       0.92    0.06    0.42    0.98   0         
  EDCSNJ1138130-1137570   11.636934   -11.63249    22.201   21.196   19.657   22.11    21.059   19.518   22.091   21.033   19.488   0       0       0       0.99    0.98    0.98    0.0    0         
  EDCSNJ1138130-1137339   11.636934   -11.626093   22.149   21.318   20.596   21.907   21.017   20.276   21.871   20.983   20.236   3       3       3       0.98    0.92    0.93    0.0    0         
  EDCSNJ1138130-1136058   11.636931   -11.601609   25.265   25.052   24.734   25.023   24.665   24.47    24.821   24.487   24.403   0       0       0       0.96    0.96    0.91    0.63   0         
  EDCSNJ1138129-1131359   11.636929   -11.52665    26.308   25.907   25.42    25.7     25.541   24.872   25.329   25.195   24.829   0       0       0       0.75    0.69    0.56    0.5    0         
  EDCSNJ1138129-1135330   11.636921   -11.592494   25.927   25.815   25.419   25.784   25.371   25.233   26.005   25.318   25.473   0       0       0       0.84    0.78    0.59    1.0    0         
  EDCSNJ1138129-1131581   11.636914   -11.532811   26.169   25.703   25.267   25.887   25.36    25.048   25.076   24.681   24.272   0       0       0       0.79    0.93    0.79    0.56   0         
  EDCSNJ1138129-1135405   11.636911   -11.594597   23.961   23.763   23.414   23.669   23.401   23.065   23.664   23.313   22.921   3       3       3       0.97    0.29    0.06    0.91   0         
  EDCSNJ1138129-1136582   11.636906   -11.616175   26.335   25.595   25.645   25.946   25.188   25.355   26.091   25.103   25.7     0       0       0       0.69    0.86    0.59    0.36   0         
  EDCSNJ1138129-1133202   11.636908   -11.55562    26.627   26.09    25.695   25.87    25.658   25.519   25.762   25.801   25.914   0       0       0       0.44    0.57    0.54    0.99   0         
  EDCSNJ1138129-1131377   11.636906   -11.527146   25.663   25.372   24.946   25.213   25.053   24.631   24.829   24.673   24.323   0       0       0       0.93    0.94    0.9     0.5    0         
  EDCSNJ1138128-1136509   11.6369     -11.614139   25.23    24.844   24.299   24.858   24.426   23.818   24.619   24.153   23.624   0       0       0       0.96    0.64    0.82    0.42   0         
  EDCSNJ1138128-1134414   11.636897   -11.578155   25.942   25.976   25.794   25.88    25.971   26.733   25.841   26.66    99.0     0       0       0       0.94    0.73    0.58    0.99   0         
  EDCSNJ1138128-1137241   11.636894   -11.623355   25.89    25.019   24.549   25.183   24.515   24.064   24.872   24.276   23.902   0       0       0       0.82    0.79    0.95    0.07   0         
  EDCSNJ1138128-1136599   11.636893   -11.616643   26.378   26.15    25.851   26.122   25.532   25.757   26.201   25.31    25.72    0       0       0       0.67    0.66    0.51    0.34   0         
  EDCSNJ1138128-1132456   11.636894   -11.545997   29.553   26.847   25.84    99.0     28.165   25.717   99.0     99.0     25.189   0       0       0       0.35    0.36    0.49    1.0    0         
  EDCSNJ1138128-1137082   11.63689    -11.618949   26.428   26.12    25.119   25.621   25.309   24.368   25.173   25.032   23.95    0       0       0       0.69    0.63    0.6     0.23   0         
  EDCSNJ1138128-1137048   11.636889   -11.618001   26.521   26.362   25.645   26.363   26.551   25.567   26.343   26.999   26.195   0       0       0       0.68    0.66    0.5     0.29   0         
  EDCSNJ1138128-1137325   11.636888   -11.625707   24.058   23.564   22.86    23.618   23.138   22.441   23.505   23.053   22.364   3       3       3       0.98    0.08    0.16    0.0    0         
  EDCSNJ1138128-1134548   11.63689    -11.581879   23.939   23.412   22.681   23.666   23.146   22.457   23.577   23.067   22.389   0       0       0       0.98    0.63    0.96    1.0    0         
  EDCSNJ1138128-1135062   11.636888   -11.585052   26.596   26.419   25.525   26.356   26.087   25.037   26.234   25.923   24.799   0       0       0       0.66    0.62    0.49    0.99   0         
  EDCSNJ1138128-1132401   11.636889   -11.544482   24.619   24.037   23.425   24.384   23.734   23.275   24.334   23.608   23.22    0       0       0       0.98    0.91    0.95    0.99   0         
  EDCSNJ1138128-1132056   11.636889   -11.534889   27.707   26.132   25.366   27.146   25.752   24.908   26.576   25.755   24.468   3       3       3       0.59    0.52    0.65    0.65   0         
  EDCSNJ1138128-1136289   11.636884   -11.608014   25.491   25.292   25.003   25.349   25.036   24.965   25.089   24.913   24.629   0       0       0       0.95    0.96    0.82    0.49   0         
  EDCSNJ1138128-1136111   11.636885   -11.603074   24.995   24.63    24.27    24.916   24.573   24.277   25.083   24.797   24.641   0       0       0       0.96    0.98    0.95    0.58   0         
  EDCSNJ1138128-1132069   11.636884   -11.535257   24.337   24.173   23.856   24.226   23.991   23.761   24.13    23.918   23.649   2       2       2       0.98    0.98    0.97    0.66   0         
  EDCSNJ1138128-1134315   11.636882   -11.575425   23.457   23.096   22.757   23.342   22.94    22.548   23.319   22.92    22.444   3       3       3       0.98    0.98    0.98    0.99   1         
  EDCSNJ1138128-1131211   11.636883   -11.522528   25.441   25.174   24.646   25.177   24.86    24.6     25.239   24.878   25.146   0       0       0       0.95    0.95    0.91    0.47   0         
  EDCSNJ1138128-1134138   11.636881   -11.570502   26.043   25.431   24.985   25.696   25.179   24.464   25.699   25.175   24.203   0       0       0       0.76    0.92    0.8     0.99   0         
  EDCSNJ1138128-1133285   11.636876   -11.557908   24.809   24.028   23.46    24.505   23.622   23.065   24.433   23.63    23.045   0       0       0       0.6     0.04    0.07    0.99   0         
  EDCSNJ1138127-1134286   11.636874   -11.574624   27.441   26.309   24.875   26.71    25.33    24.118   25.888   24.756   23.704   3       3       3       0.56    0.73    0.91    0.99   0         
  EDCSNJ1138127-1132192   11.636874   -11.53866    25.827   25.621   24.627   25.757   25.386   24.703   25.934   25.406   25.669   0       0       0       0.91    0.92    0.96    0.8    0         
  EDCSNJ1138127-1133524   11.636873   -11.564567   22.331   21.654   21.138   22.048   21.326   20.794   22.015   21.281   20.75    0       0       0       0.92    0.57    0.52    0.99   0         
  EDCSNJ1138127-1132535   11.636872   -11.548182   24.158   23.447   22.643   23.692   22.964   22.208   23.583   22.89    22.104   0       0       0       0.4     0.03    0.04    0.99   0         
  EDCSNJ1138127-1134190   11.636869   -11.571936   23.813   23.192   22.797   23.435   22.766   22.384   23.411   22.696   22.249   3       3       3       0.33    0.17    0.14    0.99   0         
  EDCSNJ1138127-1135161   11.636868   -11.587815   23.449   22.336   21.326   23.178   22.042   21.038   23.124   21.989   20.975   2       2       2       0.98    0.98    0.98    1.0    0         
  EDCSNJ1138127-1136421   11.636866   -11.611683   24.396   24.159   23.546   24.154   23.918   23.345   23.973   23.805   23.221   2       2       2       0.98    0.95    0.98    0.5    0         
  EDCSNJ1138127-1134272   11.636864   -11.574229   25.317   24.994   23.968   25.141   24.718   23.632   25.12    24.511   23.365   3       3       3       0.95    0.97    0.98    1.0    0         
  EDCSNJ1138127-1131230   11.63686    -11.523053   24.856   23.933   22.799   24.73    23.795   22.63    24.551   23.695   22.61    0       0       0       0.97    0.98    0.98    0.49   1         
  EDCSNJ1138127-1134058   11.636857   -11.568275   25.939   25.414   25.166   25.434   24.763   24.658   24.947   24.347   24.416   0       0       0       0.85    0.93    0.75    1.0    0         
  EDCSNJ1138127-1135595   11.636856   -11.599856   26.196   26.242   25.118   26.325   27.331   25.013   26.755   99.0     25.695   0       0       0       0.75    0.77    0.7     0.7    0         
  EDCSNJ1138127-1135026   11.636855   -11.584049   27.65    26.612   25.274   27.177   26.441   25.105   26.597   25.897   24.992   0       0       0       0.56    0.53    0.65    0.99   0         
  EDCSNJ1138127-1134446   11.636853   -11.579067   24.797   24.178   23.339   24.467   23.91    23.098   24.285   23.793   23.034   0       0       0       0.97    0.96    0.98    1.0    0         
  EDCSNJ1138127-1134211   11.636854   -11.572518   23.402   22.234   21.326   23.165   21.996   21.092   23.086   21.943   21.022   3       3       3       0.98    0.98    0.98    0.99   0         
  EDCSNJ1138127-1133555   11.636854   -11.56543    26.267   25.902   25.414   25.946   25.363   25.032   25.964   25.555   24.921   0       0       0       0.79    0.75    0.53    1.0    0         
  EDCSNJ1138127-1131130   11.636855   -11.520285   25.927   24.943   23.834   26.008   24.567   23.627   25.726   24.549   23.709   0       0       0       0.87    0.41    0.89    0.36   0         
  EDCSNJ1138127-1132112   11.636853   -11.536442   24.657   23.965   23.391   24.2     23.508   22.94    24.072   23.392   22.892   0       0       0       0.38    0.03    0.03    0.69   0         
  EDCSNJ1138126-1136228   11.636847   -11.606331   26.334   25.99    25.716   26.105   25.926   25.835   26.217   26.545   25.801   0       0       0       0.67    0.69    0.55    0.5    0         
  EDCSNJ1138126-1135277   11.636847   -11.591035   25.789   25.387   25.19    25.465   25.008   24.906   25.358   24.869   24.562   0       0       0       0.84    0.91    0.57    0.99   0         
  EDCSNJ1138127-1131413   11.636849   -11.528139   24.401   23.963   23.425   24.293   23.753   23.296   24.341   23.755   23.343   0       0       0       0.98    0.89    0.97    0.49   0         
  EDCSNJ1138126-1133110   11.636846   -11.553054   25.346   24.671   24.288   24.884   24.421   24.086   24.543   24.264   24.143   0       0       0       0.97    0.89    0.96    0.99   0         
  EDCSNJ1138126-1133486   11.636844   -11.563502   25.811   25.323   24.987   25.501   24.924   24.82    25.791   24.872   24.76    0       0       0       0.91    0.95    0.93    1.0    0         
  EDCSNJ1138126-1135368   11.636843   -11.593546   25.392   25.172   24.949   25.354   25.042   24.674   25.373   25.315   24.941   0       0       0       0.96    0.84    0.93    0.97   0         
  EDCSNJ1138126-1137319   11.636841   -11.625536   25.205   24.833   24.363   24.739   24.353   23.88    24.544   24.229   23.801   3       3       3       0.34    0.03    0.01    0.0    0         
  EDCSNJ1138126-1131558   11.636845   -11.532175   23.849   23.524   22.892   23.745   23.361   22.753   23.662   23.298   22.75    2       2       2       0.98    0.98    0.98    0.53   0         
  EDCSNJ1138126-1133193   11.636843   -11.555364   27.15    26.186   24.993   26.71    26.414   24.69    26.073   26.062   24.642   3       3       3       0.61    0.7     0.79    0.98   0         
  EDCSNJ1138126-1134486   11.636842   -11.580167   25.638   25.334   24.796   25.336   24.974   24.397   24.918   24.568   23.912   3       3       3       0.94    0.95    0.93    0.99   0         
  EDCSNJ1138126-1137232   11.636838   -11.623118   26.292   25.321   24.217   26.208   25.069   23.936   25.457   24.692   23.739   0       0       0       0.76    0.97    0.96    0.08   0         
  EDCSNJ1138126-1136436   11.636837   -11.612123   25.737   25.314   24.472   25.394   24.856   24.105   25.174   24.877   24.008   2       2       2       0.91    0.96    0.95    0.49   0         
  EDCSNJ1138126-1137414   11.636836   -11.628159   24.796   24.282   23.63    24.471   23.99    23.207   24.353   23.762   23.004   3       3       3       0.98    0.68    0.38    0.0    0         
  EDCSNJ1138126-1132239   11.63684    -11.539969   25.683   24.739   23.346   25.424   24.417   23.151   25.17    24.267   23.151   0       0       0       0.94    0.98    0.98    0.84   0         
  EDCSNJ1138126-1132433   11.636836   -11.545358   26.788   25.786   24.436   26.932   25.666   24.307   26.323   25.375   24.344   0       0       0       0.6     0.94    0.97    0.99   0         
  EDCSNJ1138126-1137525   11.636828   -11.631252   25.453   24.157   22.788   24.966   23.674   22.321   24.843   23.559   22.221   0       0       0       0.82    0.03    0.03    0.0    0         
  EDCSNJ1138126-1135476   11.636831   -11.596562   20.866   20.405   19.899   19.869   19.408   18.918   19.337   18.894   18.418   2       2       2       0.03    0.03    0.03    0.83   0         
  EDCSNJ1138126-1131540   11.636831   -11.531659   25.776   25.448   24.97    25.558   25.316   24.599   25.052   24.675   23.997   3       3       3       0.92    0.9     0.87    0.5    0         
  EDCSNJ1138126-1134290   11.636826   -11.574709   24.755   24.186   23.777   24.527   23.868   23.343   24.451   23.717   23.236   1       1       1       0.97    0.78    0.85    0.99   0         
  EDCSNJ1138126-1131500   11.636827   -11.530562   23.542   22.444   21.073   23.293   22.169   20.814   23.202   22.091   20.755   0       0       0       0.98    0.98    0.98    0.5    0         
  EDCSNJ1138126-1134323   11.636823   -11.575634   24.902   23.828   22.402   24.534   23.48    22.036   24.447   23.379   21.926   3       3       3       0.98    0.28    0.87    0.99   0         
  EDCSNJ1138126-1133335   11.636822   -11.559319   27.337   26.933   25.178   26.477   25.86    24.456   25.936   25.364   24.33    0       0       0       0.48    0.41    0.56    0.99   0         
  EDCSNJ1138126-1131286   11.636823   -11.524614   23.791   23.334   22.378   23.534   23.028   22.108   23.495   22.98    22.057   0       0       0       0.98    0.96    0.97    0.5    0         
  EDCSNJ1138125-1135235   11.636818   -11.58985    24.11    23.6     23.094   23.829   23.261   22.719   23.745   23.138   22.564   1       1       1       0.98    0.5     0.78    0.99   0         
  EDCSNJ1138125-1136189   11.636816   -11.605249   26.146   25.829   25.251   25.646   25.529   24.744   25.076   24.893   24.235   0       0       0       0.62    0.58    0.65    0.49   0         
  EDCSNJ1138125-1135152   11.636817   -11.587568   25.904   24.901   23.544   25.836   24.786   23.451   26.042   24.772   23.496   3       3       3       0.89    0.97    0.97    0.99   1         
  EDCSNJ1138125-1134049   11.636817   -11.568015   25.659   24.61    24.068   24.923   24.075   23.575   24.721   23.853   23.358   0       0       0       0.92    0.84    0.98    0.99   0         
  EDCSNJ1138125-1133189   11.636817   -11.555253   25.416   25.042   24.5     25.133   24.815   24.205   25.012   24.825   24.189   2       2       2       0.95    0.97    0.95    0.99   0         
  EDCSNJ1138125-1137357   11.636807   -11.626583   20.177   19.641   19.091   19.827   19.265   18.724   19.768   19.201   18.656   3       3       3       0.99    0.93    0.94    0.0    0         
  EDCSNJ1138125-1134474   11.636811   -11.579847   23.063   22.718   22.255   22.577   22.197   21.751   22.501   22.126   21.661   2       2       2       0.1     0.03    0.03    0.99   0         
  EDCSNJ1138125-1135079   11.636809   -11.585528   26.822   26.226   26.029   27.063   26.113   26.721   26.215   25.845   25.598   0       0       0       0.46    0.72    0.6     0.99   0         
  EDCSNJ1138125-1134071   11.636809   -11.568633   25.074   24.794   24.558   24.894   24.305   24.242   24.539   23.921   23.671   0       0       0       0.96    0.97    0.95    0.99   0         
  EDCSNJ1138125-1135041   11.636807   -11.584461   24.852   24.591   24.193   24.587   24.318   23.866   24.606   24.241   23.872   0       0       0       0.71    0.26    0.63    1.0    0         
  EDCSNJ1138125-1136218   11.636802   -11.606052   25.794   25.594   25.121   25.586   25.413   25.108   25.092   24.891   24.553   0       0       0       0.92    0.93    0.84    0.48   0         
  EDCSNJ1138125-1136015   11.6368     -11.60041    26.245   25.641   25.066   25.772   25.156   24.445   25.602   25.171   24.442   0       0       0       0.62    0.64    0.6     0.68   0         
  EDCSNJ1138125-1132590   11.636802   -11.549709   23.387   22.209   21.25    22.671   21.509   20.592   22.46    21.309   20.407   0       0       0       0.03    0.03    0.03    0.99   0         
  EDCSNJ1138124-1132411   11.636789   -11.54475    24.126   23.927   23.592   23.968   23.721   23.431   23.921   23.673   23.42    0       0       0       0.98    0.96    0.98    0.99   0         
  EDCSNJ1138124-1131392   11.63679    -11.527563   25.53    24.902   23.827   25.282   24.705   23.511   25.007   24.506   23.438   3       3       3       0.94    0.94    0.96    0.5    0         
  EDCSNJ1138124-1133093   11.636783   -11.552587   23.923   24.017   23.799   23.746   23.797   23.716   23.604   23.73    23.476   0       0       0       0.98    0.98    0.96    0.99   1         
  EDCSNJ1138124-1135284   11.636781   -11.591228   23.695   23.069   22.314   23.445   22.741   22.006   23.341   22.651   21.881   3       3       3       0.98    0.59    0.96    0.99   0         
  EDCSNJ1138124-1133313   11.636783   -11.558684   26.32    25.823   24.841   25.769   25.288   24.818   25.537   24.889   24.722   0       0       0       0.64    0.87    0.91    1.0    0         
  EDCSNJ1138124-1133376   11.636774   -11.560436   25.802   25.13    24.347   25.59    24.835   24.003   25.498   24.695   23.886   0       0       0       0.93    0.27    0.94    0.99   0         
